rank,CHP_ID,Chinese_herbal_pieces,ultra_high_avg,total_compounds,effective_count,high_quality_count,ultra_high_count
1343,CHP02869,木蝴蝶,0.994741365,22.0,22.0,16.0,16.0
1344,CHP03759,石枣子,0.994731522,9.0,9.0,5.0,5.0
1345,CHP01515,胡椒,0.9946658321917808,134.0,134.0,73.0,73.0
1346,CHP00948,莪术,0.9946411199212598,226.0,226.0,137.0,127.0
1347,CHP04389,吴茱萸,0.9945626589655172,56.0,56.0,29.0,29.0
1348,CHP01187,葛花,0.9945104441463415,63.0,63.0,43.0,41.0
1349,CHP04765,薤白,0.9945034300000002,40.0,40.0,27.0,25.0
1350,CHP00173,百里香,0.994472006,23.0,23.0,5.0,5.0
1351,CHP00729,灯盏细辛,0.9944263657142856,17.0,17.0,14.0,14.0
1352,CHP02357,凌霄花,0.9944021866666668,33.0,33.0,19.0,18.0
1353,CHP05186,银杏叶,0.994381944117647,44.0,44.0,18.0,17.0
1354,CHP00238,荜茇,0.994356286744186,75.0,75.0,44.0,43.0
1355,CHP02314,莲子心,0.9943513685714286,11.0,11.0,7.0,7.0
1356,CHP05967,牛靥,0.9943017333333333,6.0,6.0,3.0,3.0
1357,CHP05778,蝉蜕,0.9942612566666668,8.0,8.0,6.0,6.0
1358,CHP02756,梅花,0.9941723265217391,64.0,64.0,26.0,23.0
1359,CHP05962,牛黄,0.99414682,19.0,19.0,15.0,15.0
1360,CHP02327,两头尖,0.9941434305882353,26.0,26.0,17.0,17.0
1361,CHP00209,半夏,0.9940862683333332,155.0,155.0,90.0,84.0
1362,CHP00641,党参,0.9940834341999999,65.0,65.0,50.0,50.0
1363,CHP01146,干姜,0.9940177928125,106.0,106.0,68.0,64.0
1364,CHP04918,岩椒草,0.9939257333333334,13.0,13.0,3.0,3.0
1365,CHP05185,银杏,0.9939063710344826,42.0,42.0,31.0,29.0
1366,CHP00421,穿龙薯蓣,0.993889894117647,37.0,37.0,17.0,17.0
1367,CHP01374,黑豆,0.99386329,120.0,120.0,54.0,52.0
1368,CHP04521,夏天无,0.993860072,5.0,5.0,5.0,5.0
1369,CHP02258,棱子芹,0.99384451,4.0,4.0,2.0,2.0
1370,CHP02855,木鳖子,0.9938222966666667,14.0,14.0,7.0,6.0
1371,CHP00186,柏子仁,0.9937839516666666,47.0,47.0,21.0,18.0
1372,CHP03946,四季青,0.993759281818182,17.0,17.0,12.0,11.0
1373,CHP00441,刺柏,0.993758588125,37.0,37.0,17.0,16.0
1374,CHP00779,丁香,0.99356341,137.0,137.0,61.0,59.0
1375,CHP02175,辣蓼草,0.9935359488888889,17.0,17.0,9.0,9.0
1376,CHP03601,山楂,0.9935092222222222,25.0,25.0,9.0,9.0
1377,CHP01016,飞龙掌血,0.99332555,11.0,11.0,2.0,2.0
1378,CHP01608,化橘红,0.993277428125,33.0,33.0,17.0,16.0
1379,CHP01244,骨节草,0.99325472,6.0,6.0,5.0,3.0
1380,CHP00806,东风橘根,0.9932428120000001,27.0,27.0,5.0,5.0
1381,CHP02562,马鞭草,0.9932197231818182,42.0,42.0,22.0,22.0
1382,CHP02658,猫爪草,0.9932042550000001,22.0,22.0,12.0,12.0
1383,CHP02207,狼把草,0.99320047,13.0,13.0,5.0,5.0
1384,CHP02440,漏芦,0.9930646214285714,26.0,26.0,14.0,14.0
1385,CHP01477,红芪,0.9930504939130435,47.0,47.0,23.0,23.0
1386,CHP01414,红豆蔻,0.9929640452941176,42.0,42.0,19.0,17.0
1387,CHP06122,桑黄,0.99296138625,16.0,16.0,8.0,8.0
1388,CHP03364,瑞香根,0.992940525,4.0,4.0,4.0,4.0
1389,CHP00672,地耳草,0.9929090858974357,98.0,98.0,44.0,39.0
1390,CHP06113,马勃,0.9928223099999999,20.0,20.0,11.0,9.0
1391,CHP01409,红车轴草,0.9928219,21.0,21.0,7.0,7.0
1392,CHP02612,麦芽,0.992813965,26.0,26.0,17.0,14.0
1393,CHP05992,人中白,0.9927443126415094,83.0,83.0,57.0,53.0
1394,CHP06033,乌梢蛇,0.99271476,3.0,3.0,1.0,1.0
1395,CHP02528,绿豆,0.9926476675,38.0,38.0,20.0,20.0
1396,CHP04326,文殊兰,0.9926376434375,60.0,60.0,32.0,32.0
1397,CHP00455,刺桐,0.9925893551219512,104.0,104.0,41.0,41.0
1398,CHP02563,马槟榔,0.9924944,2.0,2.0,2.0,2.0
1399,CHP00189,斑草,0.9924516242857144,15.0,15.0,9.0,7.0
1400,CHP03643,蛇床子,0.9924183157575757,55.0,55.0,34.0,33.0
1401,CHP00300,苍耳子,0.9923325392307691,71.0,71.0,41.0,39.0
1402,CHP05679,紫苏叶,0.99228667875,12.0,12.0,8.0,8.0
1403,CHP03075,泡桐,0.99221675,4.0,4.0,2.0,2.0
1404,CHP05104,野芝麻,0.992128948095238,43.0,43.0,21.0,21.0
1405,CHP01013,飞机草,0.99209368,2.0,2.0,2.0,2.0
1406,CHP01834,夹竹桃,0.992057772,58.0,58.0,26.0,25.0
1407,CHP03429,桑椹,0.9918820784615385,33.0,33.0,14.0,13.0
1408,CHP06096,鬼盖,0.991861315,6.0,6.0,2.0,2.0
1409,CHP00676,地肤子,0.9917923642857142,10.0,10.0,7.0,7.0
1410,CHP02547,麻黄根,0.99177768,21.0,21.0,20.0,20.0
1411,CHP02450,芦竹根,0.9915111333333333,11.0,11.0,3.0,3.0
1412,CHP02602,马醉木,0.99131541,14.0,14.0,10.0,10.0
1413,CHP04886,亚罗椿,0.991308565,7.0,7.0,4.0,4.0
1414,CHP00019,安息香,0.991265727887324,171.0,171.0,74.0,71.0
1415,CHP02863,木瓜,0.9912629383333335,41.0,41.0,8.0,6.0
1416,CHP01425,红花,0.9912149269135804,114.0,114.0,86.0,81.0
1417,CHP04283,碗蕨,0.991151,2.0,2.0,1.0,1.0
1418,CHP00844,豆蔻,0.9911453763333333,66.0,66.0,36.0,30.0
1419,CHP04583,香唐松草,0.9910196,3.0,3.0,1.0,1.0
1420,CHP00203,半边旗,0.9909956,5.0,5.0,2.0,2.0
1421,CHP01073,凤仙透骨草,0.990947304074074,46.0,46.0,28.0,27.0
1422,CHP05512,肿柄菊,0.9909159444444443,13.0,13.0,9.0,9.0
1423,CHP00206,半边苏,0.9908488950000001,35.0,35.0,14.0,12.0
1424,CHP00457,葱,0.9907856655555555,25.0,25.0,10.0,9.0
1425,CHP01751,灰叶根,0.990724768,22.0,22.0,10.0,10.0
1426,CHP04893,烟草,0.9907172428571427,13.0,13.0,7.0,7.0
1427,CHP05360,芸香,0.9906609699999999,42.0,42.0,15.0,13.0
1428,CHP00710,地梭罗,0.9904761599999999,35.0,35.0,11.0,11.0
1429,CHP05105,野芝麻根,0.9904429,8.0,8.0,1.0,1.0
1430,CHP03869,水流豆,0.9903916553333335,32.0,32.0,15.0,15.0
1431,CHP00220,宝盖草,0.9902849833333334,12.0,12.0,6.0,6.0
1432,CHP03609,山茱萸,0.9899277449999998,71.0,71.0,39.0,38.0
1433,CHP00483,大车前,0.9899186545454545,21.0,21.0,11.0,11.0
1434,CHP03772,柿根,0.989837,2.0,2.0,1.0,1.0
1435,CHP03439,沙参,0.9897800384615384,44.0,44.0,16.0,13.0
1436,CHP05922,鹿茸,0.9897707199999999,7.0,7.0,5.0,5.0
1437,CHP02785,猕猴桃根,0.9897134,5.0,5.0,4.0,4.0
1438,CHP05248,柚花,0.9896747900000001,21.0,21.0,5.0,5.0
1439,CHP00403,除虫菊,0.9896371260000001,16.0,16.0,5.0,5.0
1440,CHP03139,蒲桃,0.9896103954545455,33.0,33.0,13.0,11.0
1441,CHP03321,人参芦,0.9895608,2.0,2.0,1.0,1.0
1442,CHP00350,常山,0.9891790296666667,67.0,67.0,30.0,30.0
1443,CHP02561,马比木,0.9890191,1.0,1.0,1.0,1.0
1444,CHP02546,麻黄,0.988861439047619,88.0,88.0,44.0,42.0
1445,CHP03082,佩兰,0.9887600171052631,59.0,59.0,42.0,38.0
1446,CHP04578,香薷,0.9883686042857143,8.0,8.0,7.0,7.0
1447,CHP00281,菠菜,0.9881087288888888,21.0,21.0,18.0,18.0
1448,CHP01783,鸡骨常山,0.9880639666666666,10.0,10.0,6.0,6.0
1449,CHP06136,猪苓,0.9879362,9.0,9.0,8.0,8.0
1450,CHP04190,桐油,0.9879296200000001,10.0,10.0,5.0,5.0
1451,CHP06117,蘑菇,0.9878335119999999,11.0,11.0,7.0,5.0
1452,CHP01114,覆盆子,0.9875858452,52.0,52.0,25.0,25.0
1453,CHP01161,高良姜,0.9873933058823527,51.0,51.0,17.0,17.0
1454,CHP03081,炮姜,0.98730576,1.0,1.0,1.0,1.0
1455,CHP00381,赤麻,0.987207025,3.0,3.0,2.0,2.0
1456,CHP00401,樗叶花椒,0.9869277666666667,7.0,7.0,3.0,3.0
1457,CHP03202,羌活,0.986643653076923,102.0,102.0,54.0,52.0
1458,CHP01846,假蒟子,0.9863431166666666,8.0,8.0,3.0,3.0
1459,CHP00768,钓樟枝叶,0.98594666,1.0,1.0,1.0,1.0
1460,CHP00284,播娘蒿,0.9859097925,14.0,14.0,8.0,8.0
1461,CHP00296,蚕豆,0.98579639,19.0,19.0,7.0,7.0
1462,CHP04795,杏仁,0.98568965,11.0,11.0,5.0,5.0
1463,CHP04904,岩败酱,0.9856391849999999,3.0,3.0,2.0,2.0
1464,CHP04571,香茅,0.985109715,3.0,3.0,2.0,2.0
1465,CHP03104,啤酒花,0.9850724646153846,54.0,54.0,27.0,26.0
1466,CHP05286,玉米须,0.9850591999999999,13.0,13.0,5.0,5.0
1467,CHP03768,使君子,0.985054671111111,25.0,25.0,10.0,9.0
1468,CHP04095,天南星,0.9850429821052632,42.0,42.0,20.0,19.0
1469,CHP00162,白芷,0.9848937115384616,307.0,307.0,123.0,117.0
1470,CHP00315,草豆蔻,0.98488758,37.0,37.0,14.0,12.0
1471,CHP02514,骆驼蓬,0.9844592200000001,5.0,5.0,3.0,3.0
1472,CHP02310,莲叶橐吾,0.9844227899999999,12.0,12.0,7.0,7.0
1473,CHP02930,南瓜子,0.9841886799999999,13.0,13.0,6.0,6.0
1474,CHP00013,艾实,0.9841817957142857,12.0,12.0,7.0,7.0
1475,CHP02970,柠檬桉叶,0.983837685,5.0,5.0,2.0,2.0
1476,CHP01323,桂皮,0.9835116899999999,11.0,11.0,6.0,5.0
1477,CHP01171,高山龙胆,0.9834837333333333,11.0,11.0,4.0,3.0
1478,CHP00406,楮实子,0.9834703083333333,45.0,45.0,25.0,24.0
1479,CHP02270,藜草,0.98295552,3.0,3.0,2.0,2.0
1480,CHP01326,桂枝,0.9827423805882354,57.0,57.0,17.0,17.0
1481,CHP00485,大丁草,0.9821842633333334,28.0,28.0,9.0,9.0
1482,CHP01776,鸡蛋花,0.9820017000000001,15.0,15.0,9.0,9.0
1483,CHP04524,仙鹤草,0.9819182714285715,11.0,11.0,7.0,7.0
1484,CHP02180,莱菔子,0.9816682379999999,34.0,34.0,15.0,15.0
1485,CHP04374,无患子皮,0.9816247233333333,5.0,5.0,3.0,3.0
1486,CHP06167,硫磺,0.98124427,2.0,2.0,1.0,1.0
1487,CHP04113,甜菜,0.98100195,3.0,3.0,2.0,2.0
1488,CHP01449,红景天,0.9808423420000001,44.0,44.0,11.0,10.0
1489,CHP05662,紫茉莉,0.9798975725000001,8.0,8.0,5.0,4.0
1490,CHP00414,川鄂淫羊藿,0.9797556000000001,11.0,11.0,5.0,4.0
1491,CHP02477,露蕊乌头,0.9790372466666666,5.0,5.0,3.0,3.0
1492,CHP05582,竹叶椒,0.9786384833333334,10.0,10.0,3.0,3.0
1493,CHP00482,大巢菜,0.9785132333333334,5.0,5.0,3.0,3.0
1494,CHP06038,犀角,0.9773328,2.0,2.0,1.0,1.0
1495,CHP01810,姬蕨,0.976356225,6.0,6.0,4.0,4.0
1496,CHP03020,牛尾蒿,0.9751953857142858,14.0,14.0,7.0,7.0
1497,CHP00458,葱白,0.9746279708333333,70.0,70.0,13.0,12.0
1498,CHP02914,苜蓿根,0.97430074,2.0,2.0,1.0,1.0
1499,CHP03541,山蒟,0.974062985,2.0,2.0,2.0,2.0
1500,CHP04577,香青兰,0.97371864,3.0,3.0,1.0,1.0
1501,CHP05975,青蛙,0.9734144966666666,4.0,4.0,3.0,3.0
1502,CHP05807,蜂蜜,0.9723090974999999,5.0,5.0,4.0,4.0
1503,CHP03545,山莨菪,0.9717597566666667,5.0,5.0,3.0,3.0
1504,CHP04268,娃儿藤,0.97100997,6.0,6.0,3.0,3.0
1505,CHP01469,红母鸡草,0.9702339,11.0,11.0,4.0,4.0
1506,CHP00083,白鹤灵芝,0.96968751,13.0,13.0,6.0,3.0
1507,CHP02821,缅枣,0.9691420749999999,4.0,4.0,4.0,4.0
1508,CHP01942,金丝桃,0.96906204,10.0,10.0,4.0,4.0
1509,CHP03083,蓬莪术,0.96730995,6.0,6.0,2.0,1.0
1510,CHP05848,黑蚂蚁,0.9658632,1.0,1.0,1.0,1.0
1511,CHP01230,枸橘,0.9636366125,12.0,12.0,4.0,4.0
1512,CHP01786,鸡冠花,0.96335317,6.0,6.0,2.0,2.0
1513,CHP00331,茶树根,0.9628966,5.0,5.0,2.0,2.0
1514,CHP05541,珠子参,0.96271665,5.0,5.0,2.0,2.0
1515,CHP05005,药用倒提壶,0.9614107000000001,3.0,3.0,2.0,2.0
1516,CHP05680,紫苏子,0.9573106766666667,22.0,22.0,5.0,3.0
1517,CHP02925,南瓜,0.9567640749999999,3.0,3.0,2.0,2.0
1518,CHP04888,亚麻子,0.956181375,4.0,4.0,2.0,2.0
1519,CHP03705,石莼,0.9543150499999999,8.0,8.0,3.0,2.0
1520,CHP02149,块茎糙苏,0.95318174,1.0,1.0,1.0,1.0
1521,CHP05647,紫金牛根,0.95067638,7.0,7.0,3.0,2.0
1522,CHP05866,鲩鱼,0.94621724,1.0,1.0,1.0,1.0
1523,CHP02639,芒果核,0.9433322,5.0,5.0,1.0,1.0
1524,CHP03589,山小橘,0.9390928,5.0,5.0,1.0,1.0
1525,CHP04972,羊蹄草,0.9308165,1.0,1.0,1.0,1.0
1526,CHP06035,蜈蚣,0.925789,2.0,2.0,1.0,1.0
1527,CHP05835,蛤壳,0.91759807,1.0,1.0,1.0,1.0
1528,CHP04392,梧桐子,0.91369,2.0,2.0,1.0,1.0
1529,CHP01910,金光菊,0.9015644,2.0,2.0,1.0,1.0
1530,CHP04390,梧桐,0.0,8.0,8.0,0.0,0.0
1531,CHP04461,菥蓂,0.0,1.0,1.0,0.0,0.0
1532,CHP04475,细果角茴香,0.0,1.0,1.0,0.0,0.0
1533,CHP01156,岗松,0.0,1.0,1.0,0.0,0.0
1534,CHP04604,向日葵花,0.0,1.0,1.0,0.0,0.0
1535,CHP00629,胆南星,0.0,1.0,1.0,0.0,0.0
