rank,CHP_ID,Chinese_herbal_pieces,max_score,total_compounds,effective_count,high_quality_count,ultra_high_count
412,CHP05477,知母,1.0,91.0,91.0,72.0,72.0
413,CHP05478,栀子,1.0,48.0,48.0,18.0,18.0
414,CHP05481,栀子叶,1.0,1.0,1.0,1.0,1.0
415,CHP05486,蜘蛛香,1.0,10.0,10.0,6.0,6.0
416,CHP05489,止泻木皮,1.0,43.0,43.0,24.0,24.0
417,CHP05499,枳椇子,1.0,5.0,5.0,1.0,1.0
418,CHP05435,长尾复叶耳蕨,1.0,1.0,1.0,1.0,1.0
419,CHP05450,照山白,1.0,2.0,2.0,1.0,1.0
420,CHP05456,浙贝母,1.0,3.0,3.0,2.0,2.0
421,CHP05461,鹧鸪菜,1.0,1.0,1.0,1.0,1.0
422,CHP05467,真藓,1.0,1.0,1.0,1.0,1.0
423,CHP05392,粘毛鼠尾草,1.0,4.0,4.0,2.0,2.0
424,CHP05402,獐牙菜,1.0,37.0,37.0,11.0,11.0
425,CHP05403,樟梨,1.0,5.0,5.0,3.0,3.0
426,CHP05409,樟树皮,1.0,4.0,4.0,3.0,3.0
427,CHP05417,长春花,1.0,95.0,95.0,56.0,56.0
428,CHP05427,长管香茶菜,1.0,22.0,22.0,15.0,15.0
429,CHP05364,仔榄树,1.0,2.0,2.0,2.0,2.0
430,CHP05370,皂荚,1.0,22.0,22.0,12.0,11.0
431,CHP05373,皂角刺,1.0,2.0,2.0,1.0,1.0
432,CHP05376,泽兰,1.0,45.0,45.0,24.0,24.0
433,CHP05377,泽漆,1.0,39.0,39.0,25.0,25.0
434,CHP05380,泽泻,1.0,24.0,24.0,23.0,23.0
435,CHP05383,泽珍珠菜,1.0,2.0,2.0,2.0,2.0
436,CHP01356,合欢皮,1.0,35.0,35.0,23.0,23.0
437,CHP01357,何首乌,1.0,34.0,34.0,17.0,17.0
438,CHP01359,河套大黄,1.0,2.0,2.0,2.0,2.0
439,CHP01363,荷花玉兰,1.0,11.0,11.0,6.0,6.0
440,CHP01364,荷叶,1.0,31.0,31.0,18.0,18.0
441,CHP01367,核桃仁,1.0,58.0,58.0,31.0,29.0
442,CHP01344,海藻,1.0,38.0,38.0,22.0,22.0
443,CHP01345,海州骨碎补,1.0,10.0,10.0,6.0,6.0
444,CHP01346,含羞草,1.0,8.0,8.0,3.0,3.0
445,CHP01347,韩信草,1.0,4.0,4.0,2.0,2.0
446,CHP01348,蔊菜,1.0,2.0,2.0,1.0,1.0
447,CHP01350,旱芹,1.0,27.0,27.0,17.0,16.0
448,CHP01351,诃子,1.0,34.0,34.0,25.0,25.0
449,CHP01326,桂枝,1.0,57.0,57.0,17.0,17.0
450,CHP01327,桂竹香,1.0,3.0,3.0,2.0,2.0
451,CHP01334,海带,1.0,65.0,65.0,26.0,25.0
452,CHP01337,海红豆,1.0,6.0,6.0,3.0,3.0
453,CHP01338,海金砂,1.0,28.0,28.0,12.0,10.0
454,CHP01339,海韭菜,1.0,4.0,4.0,2.0,2.0
455,CHP01340,海南粗榧,1.0,36.0,36.0,23.0,23.0
456,CHP01342,海南买麻藤,1.0,13.0,13.0,7.0,7.0
457,CHP01296,广金钱草,1.0,21.0,21.0,6.0,6.0
458,CHP01299,广西莪术,1.0,12.0,12.0,6.0,6.0
459,CHP01309,鬼箭锦鸡儿,1.0,11.0,11.0,7.0,7.0
460,CHP01310,鬼箭羽,1.0,42.0,42.0,14.0,13.0
461,CHP01312,鬼针草,1.0,15.0,15.0,10.0,10.0
462,CHP01316,桂花,1.0,8.0,8.0,6.0,5.0
463,CHP01323,桂皮,1.0,11.0,11.0,6.0,5.0
464,CHP01463,红毛野海棠,1.0,2.0,2.0,1.0,1.0
465,CHP01472,红楠,1.0,6.0,6.0,6.0,6.0
466,CHP01477,红芪,1.0,47.0,47.0,23.0,23.0
467,CHP01480,红雀珊瑚,1.0,2.0,2.0,2.0,2.0
468,CHP01486,红藤,1.0,29.0,29.0,19.0,19.0
469,CHP01424,红厚壳,1.0,40.0,40.0,17.0,15.0
470,CHP01425,红花,1.0,114.0,114.0,86.0,81.0
471,CHP01430,红花龙胆,1.0,3.0,3.0,1.0,1.0
472,CHP01431,红花鹿蹄草,1.0,8.0,8.0,5.0,5.0
473,CHP01449,红景天,1.0,44.0,44.0,11.0,10.0
474,CHP01460,红毛七,1.0,9.0,9.0,4.0,4.0
475,CHP01398,黑种草,1.0,7.0,7.0,3.0,3.0
476,CHP01403,衡州乌药,1.0,7.0,7.0,2.0,2.0
477,CHP01408,红参,1.0,53.0,53.0,39.0,39.0
478,CHP01409,红车轴草,1.0,21.0,21.0,7.0,7.0
479,CHP01412,红椿,1.0,5.0,5.0,3.0,2.0
480,CHP01414,红豆蔻,1.0,42.0,42.0,19.0,17.0
481,CHP01416,红豆杉,1.0,548.0,548.0,326.0,325.0
482,CHP01420,红根草,1.0,6.0,6.0,3.0,3.0
483,CHP01370,鹤虱,1.0,29.0,29.0,13.0,13.0
484,CHP01374,黑豆,1.0,120.0,120.0,54.0,52.0
485,CHP01375,黑豆衣,1.0,2.0,2.0,1.0,1.0
486,CHP01376,黑杠柳,1.0,7.0,7.0,5.0,5.0
487,CHP01381,黑壳楠,1.0,8.0,8.0,4.0,4.0
488,CHP01382,黑老虎,1.0,48.0,48.0,32.0,32.0
489,CHP01566,花锚,1.0,4.0,4.0,2.0,2.0
490,CHP01568,花楸,1.0,5.0,5.0,3.0,3.0
491,CHP01570,花生油,1.0,3.0,3.0,2.0,2.0
492,CHP01573,花叶假杜鹃,1.0,7.0,7.0,4.0,4.0
493,CHP01578,华北白前,1.0,13.0,13.0,5.0,5.0
494,CHP01580,华东膜蕨,1.0,25.0,25.0,25.0,25.0
495,CHP01593,华南吴茱萸,1.0,4.0,4.0,2.0,1.0
496,CHP01594,华南皂荚,1.0,1.0,1.0,1.0,1.0
497,CHP01549,蝴蝶花,1.0,7.0,7.0,5.0,5.0
498,CHP01550,虎刺,1.0,17.0,17.0,7.0,7.0
499,CHP01551,虎耳草,1.0,7.0,7.0,5.0,5.0
500,CHP01558,虎掌草,1.0,5.0,5.0,3.0,3.0
501,CHP01560,虎杖,1.0,14.0,14.0,8.0,8.0
502,CHP01561,花椒,1.0,83.0,83.0,44.0,40.0
503,CHP01524,胡桃树皮,1.0,8.0,8.0,4.0,4.0
504,CHP01525,胡桃叶,1.0,2.0,2.0,1.0,1.0
505,CHP01534,葫芦茶,1.0,12.0,12.0,6.0,6.0
506,CHP01537,湖北贝母,1.0,9.0,9.0,5.0,5.0
507,CHP01540,湖北黄精,1.0,13.0,13.0,7.0,7.0
508,CHP01543,槲寄生,1.0,61.0,61.0,36.0,36.0
509,CHP01546,槲叶,1.0,1.0,1.0,1.0,1.0
510,CHP01506,厚皮香,1.0,7.0,7.0,4.0,4.0
511,CHP01508,厚朴,1.0,121.0,121.0,60.0,58.0
512,CHP01514,胡黄连,1.0,74.0,74.0,45.0,44.0
513,CHP01515,胡椒,1.0,134.0,134.0,73.0,73.0
514,CHP01516,胡芦巴,1.0,144.0,144.0,95.0,93.0
515,CHP01517,胡萝卜,1.0,8.0,8.0,5.0,5.0
516,CHP01519,胡萝卜子,1.0,43.0,43.0,27.0,27.0
517,CHP01682,黄精,1.0,33.0,33.0,21.0,18.0
518,CHP01690,黄连,1.0,24.0,24.0,16.0,16.0
519,CHP01693,黄龙胆,1.0,16.0,16.0,7.0,7.0
520,CHP01695,黄栌,1.0,5.0,5.0,3.0,2.0
521,CHP01702,黄麻叶,1.0,7.0,7.0,3.0,3.0
522,CHP01708,黄缅桂,1.0,2.0,2.0,2.0,2.0
523,CHP01712,黄皮根,1.0,2.0,2.0,1.0,1.0
524,CHP01663,黄花稔,1.0,11.0,11.0,4.0,4.0
525,CHP01665,黄花铁线莲,1.0,3.0,3.0,1.0,1.0
526,CHP01669,黄花远志,1.0,21.0,21.0,11.0,10.0
527,CHP01675,黄堇,1.0,3.0,3.0,1.0,1.0
528,CHP01676,黄荆,1.0,15.0,15.0,8.0,8.0
529,CHP01677,黄荆根,1.0,2.0,2.0,1.0,1.0
530,CHP01679,黄荆叶,1.0,31.0,31.0,14.0,13.0
531,CHP01681,黄荆子,1.0,103.0,103.0,56.0,54.0
532,CHP01614,桦树皮,1.0,5.0,5.0,4.0,4.0
533,CHP01620,槐,1.0,13.0,13.0,9.0,8.0
534,CHP01623,槐花,1.0,112.0,112.0,65.0,64.0
535,CHP01625,槐角,1.0,18.0,18.0,12.0,12.0
536,CHP01630,黄柏,1.0,54.0,54.0,33.0,33.0
537,CHP01641,黄甘草,1.0,4.0,4.0,2.0,2.0
538,CHP01644,黄瓜,1.0,22.0,22.0,16.0,16.0
539,CHP01656,黄花夹竹桃,1.0,37.0,37.0,22.0,22.0
540,CHP01596,华千金藤,1.0,8.0,8.0,8.0,8.0
541,CHP01598,华桑,1.0,14.0,14.0,6.0,6.0
542,CHP01599,华山参,1.0,12.0,12.0,6.0,6.0
543,CHP01600,华山矾,1.0,10.0,10.0,7.0,7.0
544,CHP01603,华泽兰,1.0,34.0,34.0,21.0,21.0
545,CHP01604,华中瘤足蕨,1.0,1.0,1.0,1.0,1.0
546,CHP01608,化橘红,1.0,33.0,33.0,17.0,16.0
547,CHP05338,云南甘草,1.0,14.0,14.0,8.0,8.0
548,CHP05355,云实叶,1.0,1.0,1.0,1.0,1.0
549,CHP05357,芸薹,1.0,2.0,2.0,1.0,1.0
550,CHP05360,芸香,1.0,42.0,42.0,15.0,13.0
551,CHP05309,圆滑番荔枝,1.0,5.0,5.0,3.0,3.0
552,CHP05313,圆叶茅膏菜,1.0,2.0,2.0,1.0,1.0
553,CHP05319,远志,1.0,120.0,120.0,73.0,70.0
554,CHP05320,月桂叶,1.0,6.0,6.0,4.0,4.0
555,CHP05322,月季花,1.0,11.0,11.0,1.0,1.0
556,CHP05325,月见草,1.0,2.0,2.0,2.0,1.0
557,CHP05329,越橘叶,1.0,3.0,3.0,2.0,2.0
558,CHP05289,玉叶金花,1.0,11.0,11.0,6.0,6.0
559,CHP05294,玉竹,1.0,12.0,12.0,9.0,9.0
560,CHP05295,芋头,1.0,4.0,4.0,4.0,4.0
561,CHP05296,郁金香,1.0,9.0,9.0,4.0,4.0
562,CHP05301,鸢尾,1.0,37.0,37.0,12.0,12.0
563,CHP05302,元宝草,1.0,8.0,8.0,1.0,1.0
564,CHP05304,圆柏,1.0,5.0,5.0,5.0,5.0
565,CHP05255,余甘子,1.0,48.0,48.0,26.0,26.0
566,CHP05261,鱼藤,1.0,40.0,40.0,11.0,11.0
567,CHP05267,鱼腥草,1.0,1.0,1.0,1.0,1.0
568,CHP05274,榆树,1.0,1.0,1.0,1.0,1.0
569,CHP05280,禹州漏芦,1.0,6.0,6.0,3.0,3.0
570,CHP05283,玉兰,1.0,44.0,44.0,29.0,29.0
571,CHP05286,玉米须,1.0,13.0,13.0,5.0,5.0
572,CHP05287,玉蜀黍,1.0,4.0,4.0,2.0,2.0
573,CHP01773,鸡肠狼毒,1.0,18.0,18.0,9.0,9.0
574,CHP01776,鸡蛋花,1.0,15.0,15.0,9.0,9.0
575,CHP01780,鸡骨草,1.0,47.0,47.0,23.0,21.0
576,CHP01783,鸡骨常山,1.0,10.0,10.0,6.0,6.0
577,CHP01756,茴芹,1.0,25.0,25.0,16.0,16.0
578,CHP01757,茴香,1.0,14.0,14.0,9.0,7.0
579,CHP01759,茴香茎叶,1.0,4.0,4.0,2.0,2.0
580,CHP01763,火索麻,1.0,8.0,8.0,6.0,6.0
581,CHP01764,火炭母草,1.0,1.0,1.0,1.0,1.0
582,CHP01767,火焰花,1.0,6.0,6.0,3.0,3.0
583,CHP01771,藿香,1.0,72.0,72.0,35.0,35.0
584,CHP01739,黄菀,1.0,7.0,7.0,3.0,3.0
585,CHP01741,黄杨,1.0,25.0,25.0,16.0,16.0
586,CHP01745,黄药子,1.0,64.0,64.0,33.0,33.0
587,CHP01750,灰叶,1.0,8.0,8.0,7.0,7.0
588,CHP01751,灰叶根,1.0,22.0,22.0,10.0,10.0
589,CHP01753,回回豆,1.0,14.0,14.0,6.0,6.0
590,CHP01716,黄皮叶,1.0,4.0,4.0,2.0,2.0
591,CHP01717,黄芪,1.0,171.0,171.0,110.0,110.0
592,CHP01719,黄杞,1.0,8.0,8.0,2.0,2.0
593,CHP01723,黄芩,1.0,46.0,46.0,28.0,27.0
594,CHP01724,黄秦艽,1.0,2.0,2.0,2.0,2.0
595,CHP01727,黄三七,1.0,7.0,7.0,5.0,5.0
596,CHP01728,黄山药,1.0,5.0,5.0,4.0,4.0
597,CHP01733,黄蜀葵花,1.0,1.0,1.0,1.0,1.0
598,CHP01868,浆果苋,1.0,1.0,1.0,1.0,1.0
599,CHP01871,降香,1.0,94.0,94.0,45.0,44.0
600,CHP01876,胶质鼠尾草,1.0,3.0,3.0,1.0,1.0
601,CHP01884,角蒿,1.0,10.0,10.0,6.0,6.0
602,CHP01886,绞股蓝,1.0,247.0,247.0,227.0,227.0
603,CHP01889,接骨木,1.0,10.0,10.0,5.0,5.0
604,CHP01840,假百合,1.0,5.0,5.0,3.0,3.0
605,CHP01846,假蒟子,1.0,8.0,8.0,3.0,3.0
606,CHP01847,假连翘,1.0,6.0,6.0,2.0,2.0
607,CHP01853,剪秋罗,1.0,3.0,3.0,1.0,1.0
608,CHP01856,见血飞,1.0,3.0,3.0,3.0,3.0
609,CHP01858,见血清,1.0,3.0,3.0,1.0,1.0
610,CHP01864,姜黄,1.0,48.0,48.0,27.0,26.0
611,CHP01815,棘豆,1.0,13.0,13.0,9.0,9.0
612,CHP01818,蒺藜,1.0,75.0,75.0,57.0,57.0
613,CHP01822,蕺叶秋海棠,1.0,3.0,3.0,2.0,2.0
614,CHP01824,荠菜,1.0,51.0,51.0,18.0,17.0
615,CHP01834,夹竹桃,1.0,58.0,58.0,26.0,25.0
616,CHP01836,荚蒾,1.0,25.0,25.0,19.0,19.0
