rank,CHP_ID,Chinese_herbal_pieces,max_score,total_compounds,effective_count,high_quality_count,ultra_high_count
1546,CHP03487,山橙,0.26933283,6.0,6.0,0.0,0.0
1547,CHP05539,珠芽半支,0.26457825,2.0,2.0,0.0,0.0
1548,CHP02707,毛葡萄,0.2641737,1.0,1.0,0.0,0.0
1549,CHP03649,蛇菰,0.2553236,19.0,19.0,0.0,0.0
1550,CHP03650,蛇果黄堇,0.24597509,2.0,2.0,0.0,0.0
1551,CHP00176,百蕊草,0.24436155,1.0,1.0,0.0,0.0
1552,CHP01262,观音草,0.24171332,1.0,1.0,0.0,0.0
1553,CHP05467,真藓,0.2381449,1.0,1.0,0.0,0.0
1554,CHP02130,苦绳,0.23761413,3.0,3.0,0.0,0.0
1555,CHP06039,象胆,0.23647892,1.0,1.0,0.0,0.0
1556,CHP03148,铺地蜈蚣,0.23193832,14.0,14.0,0.0,0.0
1557,CHP01810,姬蕨,0.23087852,6.0,6.0,0.0,0.0
1558,CHP00994,番石榴叶,0.22407658,3.0,3.0,0.0,0.0
1559,CHP02998,牛角瓜,0.22360548,2.0,2.0,0.0,0.0
1560,CHP01156,岗松,0.22349966,1.0,1.0,0.0,0.0
1561,CHP01362,荷梗,0.22309335,1.0,1.0,0.0,0.0
1562,CHP04558,香根芹,0.21533024,2.0,2.0,0.0,0.0
1563,CHP05173,银不换,0.21468511,1.0,1.0,0.0,0.0
1564,CHP02339,蓼实,0.21154647,2.0,2.0,0.0,0.0
1565,CHP01748,黄紫堇,0.20649989,3.0,3.0,0.0,0.0
1566,CHP04920,岩筋菜,0.19978571,4.0,4.0,0.0,0.0
1567,CHP02511,萝藦子,0.19812986,5.0,5.0,0.0,0.0
1568,CHP05267,鱼腥草,0.19377904,1.0,1.0,0.0,0.0
1569,CHP00463,楤木,0.18313739,4.0,4.0,0.0,0.0
1570,CHP01594,华南皂荚,0.18308733,1.0,1.0,0.0,0.0
1571,CHP00430,椿白皮,0.18013278,1.0,1.0,0.0,0.0
1572,CHP02427,龙眼肉,0.17899092,1.0,1.0,0.0,0.0
1573,CHP05295,芋头,0.17854849,4.0,4.0,0.0,0.0
1574,CHP02844,牡蒿,0.17842439,2.0,2.0,0.0,0.0
1575,CHP06130,太白花,0.17669418,1.0,1.0,0.0,0.0
1576,CHP04324,文冠果,0.17347102,4.0,4.0,0.0,0.0
1577,CHP04283,碗蕨,0.17260562,2.0,2.0,0.0,0.0
1578,CHP00247,薜荔,0.17228553,2.0,2.0,0.0,0.0
1579,CHP00069,白椴,0.17114624,1.0,1.0,0.0,0.0
1580,CHP02941,南蛇藤叶,0.17061229,1.0,1.0,0.0,0.0
1581,CHP05304,圆柏,0.1694158,5.0,5.0,0.0,0.0
1582,CHP02472,路路通,0.16417554,10.0,10.0,0.0,0.0
1583,CHP04379,无漏子,0.16315842,1.0,1.0,0.0,0.0
1584,CHP00050,白八角莲,0.16238655,1.0,1.0,0.0,0.0
1585,CHP01076,凤眼草,0.16206434,8.0,8.0,0.0,0.0
1586,CHP04340,乌骨藤,0.16159777,1.0,1.0,0.0,0.0
1587,CHP01733,黄蜀葵花,0.15846616,1.0,1.0,0.0,0.0
1588,CHP05274,榆树,0.15661047,1.0,1.0,0.0,0.0
1589,CHP03266,清明花,0.15605518,5.0,5.0,0.0,0.0
1590,CHP01596,华千金藤,0.15519351,8.0,8.0,0.0,0.0
1591,CHP00428,春福寿草,0.15462378,3.0,3.0,0.0,0.0
1592,CHP02878,木槿花,0.1512271,3.0,3.0,0.0,0.0
1593,CHP05853,猴枣,0.15092833,1.0,1.0,0.0,0.0
1594,CHP05843,海燕,0.14937988,2.0,2.0,0.0,0.0
1595,CHP01480,红雀珊瑚,0.14929235,2.0,2.0,0.0,0.0
1596,CHP05032,野菰,0.14868815,1.0,1.0,0.0,0.0
1597,CHP03568,山稔叶,0.14822623,1.0,1.0,0.0,0.0
1598,CHP02697,毛莲蒿,0.14815983,1.0,1.0,0.0,0.0
1599,CHP03201,茜草藤,0.1458043,1.0,1.0,0.0,0.0
1600,CHP01359,河套大黄,0.14550051,2.0,2.0,0.0,0.0
1601,CHP03375,三叉凤尾蕨,0.14266099,1.0,1.0,0.0,0.0
1602,CHP04334,窝儿七,0.14183882,2.0,2.0,0.0,0.0
1603,CHP05364,仔榄树,0.13947666,2.0,2.0,0.0,0.0
1604,CHP01123,甘菊,0.13687089,2.0,2.0,0.0,0.0
1605,CHP00635,淡竹叶,0.13618451,1.0,1.0,0.0,0.0
1606,CHP01580,华东膜蕨,0.13177757,25.0,25.0,0.0,0.0
1607,CHP04119,甜瓜蒂,0.13159367,4.0,4.0,0.0,0.0
1608,CHP02813,绵藤,0.12689036,1.0,1.0,0.0,0.0
1609,CHP00057,白草莓,0.12464486,2.0,2.0,0.0,0.0
1610,CHP00939,多伞阿魏,0.12187896,12.0,12.0,0.0,0.0
1611,CHP04465,溪黄草,0.12004896,7.0,7.0,0.0,0.0
1612,CHP00583,大叶蒟,0.119251765,2.0,2.0,0.0,0.0
1613,CHP00795,东北蛔蒿,0.1182601,3.0,3.0,0.0,0.0
1614,CHP00928,多花蒿,0.11564709,10.0,10.0,0.0,0.0
1615,CHP05621,紫菜,0.11501881,2.0,2.0,0.0,0.0
1616,CHP01472,红楠,0.11260698,6.0,6.0,0.0,0.0
1617,CHP04208,透骨草,0.1125896,2.0,2.0,0.0,0.0
1618,CHP05592,苎麻根,0.107873954,1.0,1.0,0.0,0.0
1619,CHP03933,睡菜根,0.10774173,1.0,1.0,0.0,0.0
1620,CHP05355,云实叶,0.104858264,1.0,1.0,0.0,0.0
1621,CHP05670,紫萁,0.10452776,2.0,2.0,0.0,0.0
1622,CHP02459,鹿葱,0.10372784,1.0,1.0,0.0,0.0
1623,CHP04163,铁树叶,0.10365375,1.0,1.0,0.0,0.0
1624,CHP02987,牛扁,0.10313944,3.0,3.0,0.0,0.0
1625,CHP01570,花生油,0.09539513,3.0,3.0,0.0,0.0
1626,CHP04960,羊角棉,0.09512682,2.0,2.0,0.0,0.0
1627,CHP02609,麦瓶草,0.09301858,1.0,1.0,0.0,0.0
1628,CHP00318,草胡椒,0.092133105,1.0,1.0,0.0,0.0
1629,CHP04459,西洋接骨木,0.09058751,4.0,4.0,0.0,0.0
1630,CHP03081,炮姜,0.08781816,1.0,1.0,0.0,0.0
1631,CHP03257,青羊参,0.08717473,2.0,2.0,0.0,0.0
1632,CHP05066,野茉莉,0.085989125,12.0,12.0,0.0,0.0
1633,CHP03453,沙枣,0.08466147,1.0,1.0,0.0,0.0
1634,CHP05383,泽珍珠菜,0.083227895,2.0,2.0,0.0,0.0
1635,CHP05882,鸡肉,0.08256961,1.0,1.0,0.0,0.0
1636,CHP02284,栗柄金粉蕨,0.08190781,1.0,1.0,0.0,0.0
1637,CHP03216,窃衣,0.07968588,1.0,1.0,0.0,0.0
1638,CHP00667,地柏枝,0.07943903,1.0,1.0,0.0,0.0
1639,CHP04933,岩乌头,0.07900276,1.0,1.0,0.0,0.0
1640,CHP03552,山萝卜,0.077611014,1.0,1.0,0.0,0.0
1641,CHP01811,吉林乌头,0.07667939,1.0,1.0,0.0,0.0
1642,CHP01868,浆果苋,0.07654898,1.0,1.0,0.0,0.0
1643,CHP02049,卷丹,0.076196924,1.0,1.0,0.0,0.0
1644,CHP00662,稻芽,0.074592836,2.0,2.0,0.0,0.0
1645,CHP01708,黄缅桂,0.07326851,2.0,2.0,0.0,0.0
1646,CHP04021,锁阳,0.071302325,2.0,2.0,0.0,0.0
1647,CHP01724,黄秦艽,0.07067048,2.0,2.0,0.0,0.0
1648,CHP01546,槲叶,0.070268944,1.0,1.0,0.0,0.0
1649,CHP04297,王孙,0.06883152,1.0,1.0,0.0,0.0
1650,CHP01856,见血飞,0.06866612,3.0,3.0,0.0,0.0
1651,CHP05195,罂粟壳,0.06701108,3.0,3.0,0.0,0.0
1652,CHP06099,红曲,0.06575241,2.0,2.0,0.0,0.0
1653,CHP01758,茴香根,0.064262964,1.0,1.0,0.0,0.0
1654,CHP02304,莲房,0.06378171,5.0,5.0,0.0,0.0
1655,CHP00768,钓樟枝叶,0.063107006,1.0,1.0,0.0,0.0
1656,CHP03018,牛尾菜,0.0629964,1.0,1.0,0.0,0.0
1657,CHP04622,小百部,0.062054414,1.0,1.0,0.0,0.0
1658,CHP00649,倒吊笔,0.060309768,2.0,2.0,0.0,0.0
1659,CHP02519,落葵,0.05984509,1.0,1.0,0.0,0.0
1660,CHP00254,鞭打绣球,0.058021624,1.0,1.0,0.0,0.0
1661,CHP04550,香柏,0.056730956,3.0,3.0,0.0,0.0
1662,CHP04328,文竹,0.05499077,1.0,1.0,0.0,0.0
1663,CHP01764,火炭母草,0.052397907,1.0,1.0,0.0,0.0
1664,CHP03541,山蒟,0.049088057,2.0,2.0,0.0,0.0
1665,CHP03881,水木草,0.04636453,1.0,1.0,0.0,0.0
1666,CHP04666,小花盾叶薯蓣,0.04488204,1.0,1.0,0.0,0.0
1667,CHP04404,五加皮,0.043273393,3.0,3.0,0.0,0.0
1668,CHP01170,高山辣根菜,0.042878058,1.0,1.0,0.0,0.0
1669,CHP02504,罗勒子,0.040169045,1.0,1.0,0.0,0.0
1670,CHP00250,篦子三尖杉,0.038331542,1.0,1.0,0.0,0.0
1671,CHP02659,毛八角枫,0.037674025,1.0,1.0,0.0,0.0
1672,CHP04753,小芸木,0.03737659,4.0,4.0,0.0,0.0
1673,CHP02777,蒙自草胡椒,0.03635389,9.0,9.0,0.0,0.0
1674,CHP04052,唐古特青兰,0.036084004,2.0,2.0,0.0,0.0
1675,CHP01226,枸骨根,0.03552146,1.0,1.0,0.0,0.0
1676,CHP05729,总状绿绒蒿,0.03226681,1.0,1.0,0.0,0.0
1677,CHP04461,菥蓂,0.030823667,1.0,1.0,0.0,0.0
1678,CHP00261,扁桃斑鸠菊,0.029332181,2.0,2.0,0.0,0.0
1679,CHP03569,山珊瑚,0.027164806,1.0,1.0,0.0,0.0
1680,CHP01788,鸡冠子,0.025322035,1.0,1.0,0.0,0.0
1681,CHP03110,飘拂草,0.024241906,1.0,1.0,0.0,0.0
1682,CHP00988,番木瓜叶,0.02233367,1.0,1.0,0.0,0.0
1683,CHP05353,云实,0.017777782,1.0,1.0,0.0,0.0
1684,CHP05306,圆萼刺参,0.015538126,2.0,2.0,0.0,0.0
1685,CHP05481,栀子叶,0.013761945,1.0,1.0,0.0,0.0
1686,CHP02782,迷果芹,0.013749939,1.0,1.0,0.0,0.0
1687,CHP05435,长尾复叶耳蕨,0.011172449,1.0,1.0,0.0,0.0
1688,CHP02831,魔芋,0.011062524,1.0,1.0,0.0,0.0
1689,CHP00225,暴马子皮,0.0076397234,1.0,1.0,0.0,0.0
1690,CHP01604,华中瘤足蕨,0.00637196,1.0,1.0,0.0,0.0
1691,CHP01216,狗屎花,0.005804124,1.0,1.0,0.0,0.0
1692,CHP05461,鹧鸪菜,0.0045939917,1.0,1.0,0.0,0.0
1693,CHP04972,羊蹄草,0.0044220104,1.0,1.0,0.0,0.0
1694,CHP05772,蚕蛾,0.0033976205,1.0,1.0,0.0,0.0
1695,CHP03656,蛇婆子,0.002853719,3.0,3.0,0.0,0.0
1696,CHP03056,藕节,0.0022658869,1.0,1.0,0.0,0.0
1697,CHP05824,狗肉,0.0016024079,1.0,1.0,0.0,0.0
1698,CHP05800,鹅臎,0.001094823,1.0,1.0,0.0,0.0
1699,CHP05840,海马,0.0006875047,3.0,3.0,0.0,0.0
1700,CHP05835,蛤壳,1.0241626e-05,1.0,1.0,0.0,0.0
1701,CHP05866,鲩鱼,7.4450495e-06,1.0,1.0,0.0,0.0
