rank,CHP_ID,Chinese_herbal_pieces,high_quality_avg,total_compounds,effective_count,high_quality_count,ultra_high_count
1110,CHP05676,紫苏,0.8469547877777779,38.0,38.0,9.0,0.0
1111,CHP01425,红花,0.8469122013333333,114.0,114.0,45.0,4.0
1112,CHP00617,丹参,0.8468786361111112,235.0,235.0,90.0,9.0
1113,CHP02427,龙眼肉,0.8468687,1.0,1.0,1.0,0.0
1114,CHP00455,刺桐,0.8466605528571429,104.0,104.0,7.0,1.0
1115,CHP05283,玉兰,0.846287113076923,44.0,44.0,13.0,1.0
1116,CHP04303,望江南,0.84628027,9.0,9.0,2.0,0.0
1117,CHP00175,百脉根,0.8462612033333333,15.0,15.0,6.0,1.0
1118,CHP02175,辣蓼草,0.846188916,17.0,17.0,5.0,0.0
1119,CHP04057,桃儿七,0.8461332433333332,10.0,10.0,6.0,0.0
1120,CHP03991,粟米,0.84609663,5.0,5.0,1.0,0.0
1121,CHP03423,桑白皮,0.8460383296078432,147.0,147.0,51.0,4.0
1122,CHP00513,大黄,0.8458937596296295,205.0,205.0,108.0,5.0
1123,CHP04290,万寿菊,0.8457777200000001,7.0,7.0,2.0,0.0
1124,CHP01593,华南吴茱萸,0.8457715,4.0,4.0,1.0,0.0
1125,CHP01346,含羞草,0.8456178333333333,8.0,8.0,3.0,0.0
1126,CHP00984,番荔枝,0.8455580975,285.0,285.0,96.0,8.0
1127,CHP00315,草豆蔻,0.8455242949999999,37.0,37.0,8.0,0.0
1128,CHP03104,啤酒花,0.84529781,54.0,54.0,3.0,1.0
1129,CHP06125,石花,0.84526541,7.0,7.0,4.0,0.0
1130,CHP04608,向日葵叶,0.845198796,11.0,11.0,5.0,1.0
1131,CHP04482,细辛,0.8449615166666667,23.0,23.0,6.0,1.0
1132,CHP01543,槲寄生,0.8448120542857142,61.0,61.0,14.0,2.0
1133,CHP03910,水仙,0.8447689125,7.0,7.0,4.0,0.0
1134,CHP01143,干地黄,0.84463083,21.0,21.0,2.0,0.0
1135,CHP03772,柿根,0.844588,2.0,2.0,1.0,0.0
1136,CHP00245,蓖麻油,0.8445767,7.0,7.0,1.0,0.0
1137,CHP04599,响铃草,0.844570882,11.0,11.0,5.0,1.0
1138,CHP00244,蓖麻叶,0.8445039,4.0,4.0,1.0,0.0
1139,CHP02035,橘子,0.84446715,6.0,6.0,2.0,0.0
1140,CHP01580,华东膜蕨,0.8442321352941177,25.0,25.0,17.0,1.0
1141,CHP01551,虎耳草,0.844204085,7.0,7.0,6.0,0.0
1142,CHP02789,米皮糠,0.84410495,10.0,10.0,2.0,0.0
1143,CHP04992,洋葱,0.8441005,1.0,1.0,1.0,0.0
1144,CHP02032,橘皮,0.8440847499999999,7.0,7.0,2.0,0.0
1145,CHP01695,黄栌,0.8440696,5.0,5.0,1.0,0.0
1146,CHP00186,柏子仁,0.8438998849999999,47.0,47.0,8.0,1.0
1147,CHP01167,高山黄华,0.84387034,6.0,6.0,1.0,0.0
1148,CHP05690,紫薇,0.8438447475,12.0,12.0,4.0,0.0
1149,CHP01327,桂竹香,0.8434322999999999,3.0,3.0,2.0,0.0
1150,CHP02375,柳杉,0.84287326,21.0,21.0,13.0,0.0
1151,CHP01096,浮萍,0.8428644455555556,38.0,38.0,9.0,1.0
1152,CHP01244,骨节草,0.842846106,6.0,6.0,5.0,0.0
1153,CHP02909,木竹子,0.8427621710000001,64.0,64.0,10.0,0.0
1154,CHP02813,绵藤,0.8427293,1.0,1.0,1.0,0.0
1155,CHP04851,血竭,0.84266263,4.0,4.0,1.0,0.0
1156,CHP03719,石见穿,0.84262055,4.0,4.0,1.0,0.0
1157,CHP04901,芫荽,0.84229517,8.0,8.0,1.0,0.0
1158,CHP02924,南方菟丝子,0.8422238,4.0,4.0,2.0,0.0
1159,CHP03114,瓶尔小草,0.84219676,2.0,2.0,1.0,0.0
1160,CHP05070,野木瓜,0.8419887,6.0,6.0,1.0,0.0
1161,CHP05663,紫茉莉根,0.8419851,3.0,3.0,1.0,0.0
1162,CHP02239,老鼠瓜,0.8419790300000001,5.0,5.0,2.0,0.0
1163,CHP02557,麻叶,0.84195417375,13.0,13.0,8.0,2.0
1164,CHP06128,松萝,0.8418306742857142,27.0,27.0,7.0,0.0
1165,CHP03216,窃衣,0.8416282,1.0,1.0,1.0,0.0
1166,CHP02015,救必应,0.8415623666666666,9.0,9.0,3.0,0.0
1167,CHP05435,长尾复叶耳蕨,0.8413636,1.0,1.0,1.0,0.0
1168,CHP00756,颠茄,0.8413150133333334,11.0,11.0,3.0,0.0
1169,CHP02054,绢毛蔷薇,0.84129256,3.0,3.0,1.0,0.0
1170,CHP04059,桃根,0.8411724,1.0,1.0,1.0,0.0
1171,CHP05592,苎麻根,0.84103996,1.0,1.0,1.0,0.0
1172,CHP02716,毛桐,0.8410298,11.0,11.0,1.0,0.0
1173,CHP03215,茄子根,0.8409801100000001,4.0,4.0,2.0,0.0
1174,CHP01992,景天三七,0.8408593545454547,22.0,22.0,11.0,1.0
1175,CHP02416,龙须藤,0.8408504925,28.0,28.0,8.0,0.0
1176,CHP05647,紫金牛根,0.8407427833333334,7.0,7.0,3.0,1.0
1177,CHP04862,寻骨风,0.8407379300000001,17.0,17.0,5.0,0.0
1178,CHP04174,通草,0.84045778875,24.0,24.0,8.0,0.0
1179,CHP05805,蜂胶,0.84031176,83.0,83.0,8.0,0.0
1180,CHP00312,草本威灵仙,0.84009065,11.0,11.0,2.0,0.0
1181,CHP01007,防风,0.8400759941666668,38.0,38.0,12.0,1.0
1182,CHP04409,五气朝阳草,0.8398417549999999,9.0,9.0,2.0,0.0
1183,CHP06167,硫磺,0.8396576,2.0,2.0,1.0,0.0
1184,CHP05791,穿山甲,0.8394207,3.0,3.0,1.0,0.0
1185,CHP01561,花椒,0.8393621852941177,83.0,83.0,17.0,2.0
1186,CHP01786,鸡冠花,0.8393331749999999,6.0,6.0,2.0,0.0
1187,CHP02176,辣木,0.839316608,118.0,118.0,35.0,2.0
1188,CHP02457,陆英,0.839289,2.0,2.0,1.0,0.0
1189,CHP01739,黄菀,0.8391898566666667,7.0,7.0,3.0,0.0
1190,CHP02033,橘叶,0.839116305,8.0,8.0,2.0,0.0
1191,CHP01091,佛手,0.8390437046666668,51.0,51.0,15.0,1.0
1192,CHP00053,白背叶,0.83890104,7.0,7.0,1.0,0.0
1193,CHP01326,桂枝,0.8388769290909092,57.0,57.0,11.0,0.0
1194,CHP01930,金牛草,0.83877151375,19.0,19.0,8.0,0.0
1195,CHP06116,蜜环菌,0.8387278,6.0,6.0,1.0,0.0
1196,CHP02537,绿绒蒿,0.8387184842857144,30.0,30.0,7.0,0.0
1197,CHP01272,贯叶连翘,0.838713984,32.0,32.0,15.0,2.0
1198,CHP05634,紫红獐牙菜,0.83852152,8.0,8.0,2.0,0.0
1199,CHP01871,降香,0.8384774925,94.0,94.0,8.0,0.0
1200,CHP05621,紫菜,0.83839733,2.0,2.0,2.0,0.0
1201,CHP03135,蒲黄,0.8382926650000001,12.0,12.0,6.0,0.0
1202,CHP00418,川西獐牙菜,0.83826447,2.0,2.0,1.0,0.0
1203,CHP02930,南瓜子,0.83815065,13.0,13.0,2.0,0.0
1204,CHP00165,白珠树,0.8381277125,18.0,18.0,4.0,0.0
1205,CHP01063,凤凰木,0.83809316,1.0,1.0,1.0,0.0
1206,CHP00003,阿魏,0.8380888131249999,133.0,133.0,32.0,1.0
1207,CHP04363,巫山淫羊藿,0.83800695,7.0,7.0,2.0,0.0
1208,CHP00457,葱,0.8379612400000002,25.0,25.0,6.0,0.0
1209,CHP05139,一枝蒿,0.8377358633333335,4.0,4.0,3.0,0.0
1210,CHP00296,蚕豆,0.8376742666666667,19.0,19.0,3.0,0.0
1211,CHP00247,薜荔,0.83766395,2.0,2.0,2.0,0.0
1212,CHP04948,眼子菜,0.83747028,9.0,9.0,4.0,0.0
1213,CHP01431,红花鹿蹄草,0.8374550974999999,8.0,8.0,4.0,0.0
1214,CHP01549,蝴蝶花,0.837403775,7.0,7.0,2.0,0.0
1215,CHP04108,田葱,0.83738345,4.0,4.0,1.0,0.0
1216,CHP04984,杨梅,0.8372599566666667,9.0,9.0,6.0,0.0
1217,CHP01560,虎杖,0.8370644024999999,14.0,14.0,4.0,0.0
1218,CHP00351,朝鲜白头翁,0.8370272,3.0,3.0,1.0,0.0
1219,CHP03139,蒲桃,0.836952296,33.0,33.0,5.0,0.0
1220,CHP00203,半边旗,0.8369293,5.0,5.0,1.0,0.0
1221,CHP01753,回回豆,0.83684817,14.0,14.0,2.0,0.0
1222,CHP00225,暴马子皮,0.83669364,1.0,1.0,1.0,0.0
1223,CHP05005,药用倒提壶,0.83662874,3.0,3.0,1.0,0.0
1224,CHP01644,黄瓜,0.8366191783333333,22.0,22.0,6.0,0.0
1225,CHP01222,狗牙花,0.8365592108695653,45.0,45.0,23.0,1.0
1226,CHP02896,木棉花,0.8363505072727274,47.0,47.0,11.0,0.0
1227,CHP01432,红花绿绒蒿,0.8363247,9.0,9.0,2.0,0.0
1228,CHP00853,毒芹根,0.8359686,10.0,10.0,4.0,0.0
1229,CHP02824,明党参,0.8357829,4.0,4.0,1.0,0.0
1230,CHP02941,南蛇藤叶,0.8357083,1.0,1.0,1.0,0.0
1231,CHP03762,石竹,0.835683,8.0,8.0,1.0,0.0
1232,CHP06100,猴头菇,0.835674,19.0,19.0,1.0,0.0
1233,CHP04379,无漏子,0.83549196,1.0,1.0,1.0,0.0
1234,CHP05309,圆滑番荔枝,0.8353592500000001,5.0,5.0,3.0,0.0
1235,CHP02749,玫瑰,0.8352483,3.0,3.0,1.0,0.0
1236,CHP02305,莲花,0.8352074300000001,17.0,17.0,2.0,0.0
1237,CHP05159,益智,0.8351350972727272,12.0,12.0,11.0,0.0
1238,CHP04253,兔儿伞,0.83475983,2.0,2.0,1.0,0.0
1239,CHP05364,仔榄树,0.83472133,2.0,2.0,2.0,0.0
1240,CHP03979,苏木,0.8346776707692308,50.0,50.0,13.0,0.0
1241,CHP02947,南天竹叶,0.83456127,4.0,4.0,3.0,0.0
1242,CHP05572,竹沥,0.8344900774999999,15.0,15.0,4.0,0.0
1243,CHP02844,牡蒿,0.8344566,2.0,2.0,1.0,0.0
1244,CHP04822,萱草根,0.8343566,5.0,5.0,2.0,0.0
1245,CHP01864,姜黄,0.8342922300000001,48.0,48.0,12.0,0.0
1246,CHP02663,毛草龙,0.8341672666666667,6.0,6.0,3.0,0.0
1247,CHP04524,仙鹤草,0.8341455099999999,11.0,11.0,4.0,0.0
1248,CHP05582,竹叶椒,0.83413684,10.0,10.0,1.0,0.0
1249,CHP02095,苦地丁,0.8339762833333334,27.0,27.0,3.0,0.0
1250,CHP01858,见血清,0.8337884,3.0,3.0,1.0,0.0
1251,CHP02661,毛白杨,0.833772075,13.0,13.0,4.0,0.0
1252,CHP05778,蝉蜕,0.8334841625,8.0,8.0,4.0,0.0
1253,CHP05325,月见草,0.83340293,2.0,2.0,1.0,0.0
1254,CHP01719,黄杞,0.8332760800000001,8.0,8.0,3.0,0.0
1255,CHP00013,艾实,0.8331574,12.0,12.0,1.0,0.0
1256,CHP05280,禹州漏芦,0.83279896,6.0,6.0,1.0,0.0
1257,CHP02739,茅膏菜,0.83219635,3.0,3.0,2.0,0.0
1258,CHP03130,葡萄,0.8318725720000002,12.0,12.0,5.0,0.0
1259,CHP05383,泽珍珠菜,0.831312,2.0,2.0,1.0,0.0
1260,CHP03245,青钱柳,0.8312202,4.0,4.0,2.0,0.0
1261,CHP01104,福寿草,0.83078675,20.0,20.0,3.0,0.0
1262,CHP03656,蛇婆子,0.83078392,3.0,3.0,2.0,0.0
1263,CHP05682,紫檀,0.8307344128571428,36.0,36.0,7.0,0.0
1264,CHP00222,报春花,0.83065003,2.0,2.0,1.0,0.0
1265,CHP02972,柠檬皮,0.8304624,6.0,6.0,3.0,0.0
1266,CHP01054,枫香寄生,0.83045757,3.0,3.0,1.0,0.0
1267,CHP02750,玫瑰花,0.8303607358333333,49.0,49.0,12.0,0.0
1268,CHP03177,千解草,0.83015555,4.0,4.0,2.0,0.0
1269,CHP05840,海马,0.8300411266666666,3.0,3.0,3.0,0.0
1270,CHP01126,甘薯,0.829946732,8.0,8.0,5.0,0.0
1271,CHP00321,草问荆,0.8299303,4.0,4.0,1.0,0.0
1272,CHP05486,蜘蛛香,0.829913696,10.0,10.0,5.0,0.0
1273,CHP01050,风箱树叶,0.8297741,1.0,1.0,1.0,0.0
1274,CHP01035,粉葛,0.829678535,5.0,5.0,2.0,0.0
1275,CHP02055,决明,0.829246868,17.0,17.0,5.0,0.0
1276,CHP01675,黄堇,0.82919586,3.0,3.0,1.0,0.0
1277,CHP03969,松香,0.829130305,6.0,6.0,4.0,0.0
1278,CHP01524,胡桃树皮,0.8291257125,8.0,8.0,4.0,0.0
1279,CHP01750,灰叶,0.8289850999999999,8.0,8.0,2.0,0.0
1280,CHP02282,荔枝叶,0.828980265,6.0,6.0,2.0,0.0
1281,CHP04021,锁阳,0.8289635200000001,2.0,2.0,2.0,0.0
1282,CHP03053,欧鼠李,0.8289077,2.0,2.0,2.0,0.0
1283,CHP05267,鱼腥草,0.828825,1.0,1.0,1.0,0.0
1284,CHP06156,红粉,0.82876813,1.0,1.0,1.0,0.0
1285,CHP00571,大叶桉叶,0.828512345,7.0,7.0,2.0,0.0
1286,CHP02834,茉莉花,0.8284625,2.0,2.0,1.0,0.0
1287,CHP03670,神黄豆,0.82831453,4.0,4.0,2.0,0.0
1288,CHP01430,红花龙胆,0.82831305,3.0,3.0,1.0,0.0
1289,CHP00414,川鄂淫羊藿,0.8282110666666668,11.0,11.0,3.0,0.0
1290,CHP05800,鹅臎,0.82783955,1.0,1.0,1.0,0.0
1291,CHP05030,野甘草,0.8275618533333333,18.0,18.0,9.0,0.0
1292,CHP00923,盾叶薯蓣,0.8275331966666667,11.0,11.0,3.0,0.0
1293,CHP00803,东方荚果蕨,0.8273062499999999,9.0,9.0,2.0,0.0
1294,CHP01764,火炭母草,0.82697123,1.0,1.0,1.0,0.0
1295,CHP02367,琉璃草,0.8268676999999999,27.0,27.0,12.0,0.0
1296,CHP01030,分心木,0.8268149250000001,4.0,4.0,2.0,0.0
1297,CHP03199,茜草根,0.82666269,11.0,11.0,2.0,0.0
1298,CHP05218,永宁独活,0.82663985,5.0,5.0,2.0,0.0
1299,CHP00729,灯盏细辛,0.8263387785714286,17.0,17.0,7.0,0.0
1300,CHP05190,淫羊藿,0.8260455820408165,165.0,165.0,49.0,0.0
1301,CHP00057,白草莓,0.82564795,2.0,2.0,1.0,0.0
1302,CHP01375,黑豆衣,0.82559794,2.0,2.0,1.0,0.0
1303,CHP04232,土荆芥,0.8255864175000001,8.0,8.0,4.0,0.0
1304,CHP01261,关木通,0.825458315,12.0,12.0,4.0,0.0
1305,CHP02821,缅枣,0.8253819,4.0,4.0,2.0,0.0
1306,CHP04903,岩白菜,0.82481307,3.0,3.0,1.0,0.0
1307,CHP01230,枸橘,0.82463884,12.0,12.0,1.0,0.0
1308,CHP04591,香橼,0.8244344080000001,10.0,10.0,5.0,0.0
1309,CHP00269,遍地金,0.8242652,4.0,4.0,1.0,0.0
1310,CHP03124,破布木,0.8238393500000001,5.0,5.0,2.0,0.0
1311,CHP05704,紫玉盘,0.823707875,21.0,21.0,4.0,0.0
1312,CHP02026,橘白,0.8233196,1.0,1.0,1.0,0.0
1313,CHP05229,油柑叶,0.8232348374999999,6.0,6.0,4.0,0.0
1314,CHP04848,血风藤,0.823231855,10.0,10.0,4.0,0.0
1315,CHP02633,蔓性千斤拔,0.82314694,3.0,3.0,1.0,0.0
1316,CHP03051,欧活血丹,0.8230095675,8.0,8.0,4.0,0.0
1317,CHP01020,飞扬草,0.8216136,1.0,1.0,1.0,0.0
1318,CHP05623,紫草,0.8212263,20.0,20.0,1.0,0.0
1319,CHP06122,桑黄,0.8209117333333333,16.0,16.0,3.0,0.0
1320,CHP02600,马银花,0.8208931,2.0,2.0,1.0,0.0
1321,CHP01234,枸杞,0.820887,15.0,15.0,2.0,0.0
1322,CHP01889,接骨木,0.820665075,10.0,10.0,4.0,0.0
1323,CHP06118,木耳,0.8198059,1.0,1.0,1.0,0.0
1324,CHP02293,栗树皮,0.81977904,2.0,2.0,1.0,0.0
1325,CHP01420,红根草,0.8196599866666667,6.0,6.0,3.0,0.0
1326,CHP00990,番石榴,0.8196123,12.0,12.0,1.0,0.0
1327,CHP05261,鱼藤,0.8196122699999999,40.0,40.0,2.0,0.0
1328,CHP06039,象胆,0.8190907,1.0,1.0,1.0,0.0
1329,CHP00373,齿叶草,0.81880176,3.0,3.0,1.0,0.0
1330,CHP03119,婆罗门参,0.818724765,8.0,8.0,2.0,0.0
1331,CHP02296,痢止蒿,0.81865062,4.0,4.0,2.0,0.0
1332,CHP00332,茶条槭,0.8185319,2.0,2.0,1.0,0.0
1333,CHP05163,翼首草,0.8181709500000001,14.0,14.0,4.0,0.0
1334,CHP03565,山萩,0.81783736,5.0,5.0,1.0,0.0
1335,CHP03401,三色堇,0.81772834,1.0,1.0,1.0,0.0
1336,CHP04527,仙人掌,0.8174199,3.0,3.0,1.0,0.0
1337,CHP00189,斑草,0.8171134720000002,15.0,15.0,5.0,0.0
1338,CHP04485,细叶桉叶,0.81699895,7.0,7.0,2.0,0.0
1339,CHP02869,木蝴蝶,0.8169934728571429,22.0,22.0,7.0,0.0
1340,CHP01469,红母鸡草,0.81677077,11.0,11.0,2.0,0.0
1341,CHP04578,香薷,0.8163524600000001,8.0,8.0,3.0,0.0
1342,CHP01594,华南皂荚,0.81575936,1.0,1.0,1.0,0.0
1343,CHP03784,手参,0.8157352566666667,12.0,12.0,3.0,0.0
1344,CHP01555,虎尾兰,0.8156617,2.0,2.0,1.0,0.0
1345,CHP03934,睡莲,0.81525886,5.0,5.0,1.0,0.0
1346,CHP01099,浮叶眼子菜,0.8152523199999999,13.0,13.0,2.0,0.0
1347,CHP04233,土连翘,0.81508696,1.0,1.0,1.0,0.0
1348,CHP01990,景天,0.8147152,5.0,5.0,1.0,0.0
1349,CHP02012,酒饼叶,0.8145406,7.0,7.0,2.0,0.0
1350,CHP01366,核桃楸果仁,0.814095,6.0,6.0,1.0,0.0
1351,CHP05831,龟甲,0.8138069,5.0,5.0,1.0,0.0
1352,CHP05105,野芝麻根,0.8137057166666667,8.0,8.0,3.0,0.0
1353,CHP05482,蜘蛛抱蛋,0.8131574,3.0,3.0,1.0,0.0
1354,CHP04259,菟丝子,0.813082475,11.0,11.0,4.0,0.0
1355,CHP02304,莲房,0.8129280399999999,5.0,5.0,5.0,0.0
1356,CHP01347,韩信草,0.81274956,4.0,4.0,1.0,0.0
1357,CHP03317,荛花,0.81227337,5.0,5.0,2.0,0.0
1358,CHP05032,野菰,0.8117322,1.0,1.0,1.0,0.0
1359,CHP05612,梓木,0.8116884,7.0,7.0,1.0,0.0
1360,CHP00243,蓖麻根,0.8113518,8.0,8.0,1.0,0.0
1361,CHP02216,榔榆皮,0.81129396,5.0,5.0,1.0,0.0
1362,CHP00874,杜衡,0.810789,9.0,9.0,1.0,0.0
1363,CHP00573,大叶柴胡,0.8102606800000001,9.0,9.0,2.0,0.0
1364,CHP03504,山矾根,0.8090739,4.0,4.0,2.0,0.0
1365,CHP05772,蚕蛾,0.8082094,1.0,1.0,1.0,0.0
1366,CHP02892,木麻黄,0.808164,11.0,11.0,7.0,0.0
1367,CHP00508,大花糙苏,0.8078915,2.0,2.0,1.0,0.0
1368,CHP01546,槲叶,0.80727684,1.0,1.0,1.0,0.0
1369,CHP06033,乌梢蛇,0.8071449500000001,3.0,3.0,2.0,0.0
1370,CHP05824,狗肉,0.8068353,1.0,1.0,1.0,0.0
1371,CHP05287,玉蜀黍,0.8068274,4.0,4.0,1.0,0.0
1372,CHP05169,茵陈,0.8065065,16.0,16.0,1.0,0.0
1373,CHP02670,毛大丁草,0.8061411,9.0,9.0,2.0,0.0
1374,CHP05322,月季花,0.8057744,11.0,11.0,1.0,0.0
1375,CHP01369,鹤草芽,0.8055836,3.0,3.0,1.0,0.0
1376,CHP04595,香樟,0.8054279,15.0,15.0,1.0,0.0
1377,CHP01840,假百合,0.8053352,5.0,5.0,1.0,0.0
1378,CHP01641,黄甘草,0.8047279,4.0,4.0,2.0,0.0
1379,CHP04113,甜菜,0.8047267,3.0,3.0,1.0,0.0
1380,CHP04858,血桐,0.804548875,21.0,21.0,2.0,0.0
1381,CHP03893,水松,0.80433244,4.0,4.0,1.0,0.0
1382,CHP00015,安哥拉八角枫,0.8036728,9.0,9.0,1.0,0.0
1383,CHP01348,蔊菜,0.803481,2.0,2.0,1.0,0.0
1384,CHP05302,元宝草,0.80300057,8.0,8.0,1.0,0.0
1385,CHP05638,紫花景天,0.8020077,3.0,3.0,1.0,0.0
1386,CHP02096,苦碟子,0.8015749,2.0,2.0,1.0,0.0
1387,CHP02514,骆驼蓬,0.80142224,5.0,5.0,1.0,0.0
1388,CHP00381,赤麻,0.80138665,3.0,3.0,1.0,0.0
1389,CHP02284,栗柄金粉蕨,0.80104864,1.0,1.0,1.0,0.0
1390,CHP03506,山矾叶,0.80103046,4.0,4.0,1.0,0.0
1391,CHP05635,紫花地丁,0.8003872,4.0,4.0,1.0,0.0
1392,CHP00366,橙皮,0.0,3.0,3.0,0.0,0.0
1393,CHP00368,橙子,0.0,8.0,8.0,0.0,0.0
1394,CHP00372,齿瓣延胡索,0.0,2.0,2.0,0.0,0.0
1395,CHP00374,齿叶橐吾,0.0,2.0,2.0,0.0,0.0
1396,CHP04330,蕹菜,0.0,2.0,2.0,0.0,0.0
1397,CHP04334,窝儿七,0.0,2.0,2.0,0.0,0.0
1398,CHP04340,乌骨藤,0.0,1.0,1.0,0.0,0.0
1399,CHP04352,乌蔹莓,0.0,1.0,1.0,0.0,0.0
1400,CHP04367,无根藤,0.0,4.0,4.0,0.0,0.0
1401,CHP04224,土丁桂,0.0,1.0,1.0,0.0,0.0
1402,CHP04378,无距耧斗菜,0.0,3.0,3.0,0.0,0.0
1403,CHP04270,瓦松,0.0,2.0,2.0,0.0,0.0
1404,CHP04272,歪脖子果,0.0,6.0,6.0,0.0,0.0
1405,CHP04283,碗蕨,0.0,2.0,2.0,0.0,0.0
1406,CHP04215,土百部,0.0,1.0,1.0,0.0,0.0
1407,CHP04299,网脉橐吾,0.0,2.0,2.0,0.0,0.0
1408,CHP04208,透骨草,0.0,2.0,2.0,0.0,0.0
1409,CHP04322,榅桲,0.0,1.0,1.0,0.0,0.0
1410,CHP04325,文冠木,0.0,5.0,5.0,0.0,0.0
1411,CHP04390,梧桐,0.0,8.0,8.0,0.0,0.0
1412,CHP04392,梧桐子,0.0,2.0,2.0,0.0,0.0
1413,CHP03921,水杨枝叶,0.0,1.0,1.0,0.0,0.0
1414,CHP04461,菥蓂,0.0,1.0,1.0,0.0,0.0
1415,CHP04462,锡兰肉桂,0.0,3.0,3.0,0.0,0.0
1416,CHP04475,细果角茴香,0.0,1.0,1.0,0.0,0.0
1417,CHP04481,细香葱,0.0,1.0,1.0,0.0,0.0
1418,CHP03898,水苏,0.0,4.0,4.0,0.0,0.0
1419,CHP04000,酸模,0.0,2.0,2.0,0.0,0.0
1420,CHP02639,芒果核,0.0,5.0,5.0,0.0,0.0
1421,CHP02640,芒果叶,0.0,2.0,2.0,0.0,0.0
1422,CHP03970,松叶,0.0,4.0,4.0,0.0,0.0
1423,CHP02659,毛八角枫,0.0,1.0,1.0,0.0,0.0
1424,CHP01829,蓟罂粟,0.0,7.0,7.0,0.0,0.0
1425,CHP02310,莲叶橐吾,0.0,12.0,12.0,0.0,0.0
1426,CHP02333,亮叶桦皮,0.0,3.0,3.0,0.0,0.0
1427,CHP01814,极美云实,0.0,9.0,9.0,0.0,0.0
1428,CHP01802,鸡眼草,0.0,2.0,2.0,0.0,0.0
1429,CHP02397,龙船花,0.0,11.0,11.0,0.0,0.0
1430,CHP01788,鸡冠子,0.0,1.0,1.0,0.0,0.0
1431,CHP01885,角茴香,0.0,4.0,4.0,0.0,0.0
1432,CHP04385,芜菁甘蓝,0.0,1.0,1.0,0.0,0.0
1433,CHP01849,假细锥香茶菜,0.0,4.0,4.0,0.0,0.0
1434,CHP02306,莲蓬草,0.0,3.0,3.0,0.0,0.0
1435,CHP02697,毛莲蒿,0.0,1.0,1.0,0.0,0.0
1436,CHP02683,毛贯众,0.0,4.0,4.0,0.0,0.0
1437,CHP01016,飞龙掌血,0.0,11.0,11.0,0.0,0.0
1438,CHP01470,红木香,0.0,12.0,12.0,0.0,0.0
1439,CHP01774,鸡蛋参,0.0,2.0,2.0,0.0,0.0
1440,CHP01775,鸡蛋果,0.0,2.0,2.0,0.0,0.0
1441,CHP01013,飞机草,0.0,2.0,2.0,0.0,0.0
1442,CHP01012,防己叶菝葜,0.0,1.0,1.0,0.0,0.0
1443,CHP01072,凤仙花,0.0,1.0,1.0,0.0,0.0
1444,CHP03685,生漆,0.0,3.0,3.0,0.0,0.0
1445,CHP01387,黑水翠雀,0.0,3.0,3.0,0.0,0.0
1446,CHP04558,香根芹,0.0,2.0,2.0,0.0,0.0
1447,CHP04577,香青兰,0.0,3.0,3.0,0.0,0.0
1448,CHP04583,香唐松草,0.0,3.0,3.0,0.0,0.0
1449,CHP01763,火索麻,0.0,8.0,8.0,0.0,0.0
1450,CHP01066,凤尾茶,0.0,4.0,4.0,0.0,0.0
1451,CHP01028,榧子,0.0,1.0,1.0,0.0,0.0
1452,CHP02782,迷果芹,0.0,1.0,1.0,0.0,0.0
1453,CHP04535,咸酸蔃,0.0,1.0,1.0,0.0,0.0
1454,CHP04543,线叶金鸡菊,0.0,2.0,2.0,0.0,0.0
1455,CHP02777,蒙自草胡椒,0.0,9.0,9.0,0.0,0.0
1456,CHP01086,芙蓉花,0.0,1.0,1.0,0.0,0.0
1457,CHP04835,雪见草,0.0,2.0,2.0,0.0,0.0
1458,CHP01083,扶桑花,0.0,3.0,3.0,0.0,0.0
1459,CHP03718,石荠苎,0.0,8.0,8.0,0.0,0.0
1460,CHP04867,鸦片,0.0,9.0,9.0,0.0,0.0
1461,CHP03705,石莼,0.0,8.0,8.0,0.0,0.0
1462,CHP03689,胜红蓟,0.0,1.0,1.0,0.0,0.0
1463,CHP03770,柿,0.0,1.0,1.0,0.0,0.0
1464,CHP04693,小连翘,0.0,6.0,6.0,0.0,0.0
1465,CHP03767,莳萝子,0.0,8.0,8.0,0.0,0.0
1466,CHP04753,小芸木,0.0,4.0,4.0,0.0,0.0
1467,CHP04777,新疆藁本,0.0,2.0,2.0,0.0,0.0
1468,CHP04798,杏子,0.0,1.0,1.0,0.0,0.0
1469,CHP03741,石楠,0.0,1.0,1.0,0.0,0.0
1470,CHP00599,大叶香薷,0.0,1.0,1.0,0.0,0.0
1471,CHP00586,大叶马尾连,0.0,13.0,13.0,0.0,0.0
1472,CHP00318,草胡椒,0.0,1.0,1.0,0.0,0.0
1473,CHP03810,薯莨,0.0,1.0,1.0,0.0,0.0
1474,CHP00330,茶花,0.0,3.0,3.0,0.0,0.0
1475,CHP01472,红楠,0.0,6.0,6.0,0.0,0.0
1476,CHP04598,香樟叶,0.0,1.0,1.0,0.0,0.0
1477,CHP04604,向日葵花,0.0,1.0,1.0,0.0,0.0
1478,CHP00648,倒地铃,0.0,1.0,1.0,0.0,0.0
1479,CHP00640,当药,0.0,3.0,3.0,0.0,0.0
1480,CHP00629,胆南星,0.0,1.0,1.0,0.0,0.0
1481,CHP00605,大叶醉鱼草,0.0,4.0,4.0,0.0,0.0
1482,CHP05042,野花椒叶,0.0,4.0,4.0,0.0,0.0
1483,CHP03606,山芝麻,0.0,2.0,2.0,0.0,0.0
1484,CHP05073,野漆树,0.0,5.0,5.0,0.0,0.0
